#Table1
oh_p50,sfr_tot_p50
8.677275,0.698652
-9999,-0.6106739
-9999,-0.222469
-9999,-1.607914
9.004944,0.2296001
8.938921,-0.4505469
-9999,-1.718149
-9999,-1.505658
-9999,-1.423581
-9999,-9999
-9999,-9999
-9999,-0.8610643
-9999,-1.304454
-9999,-1.093271
8.732982,0.3122582
-9999,-1.124098
-9999,-0.587181
-9999,-3.61836
-9999,-1.359747
-9999,-0.485552
-9999,-9999
-9999,-0.5197876
-9999,-0.3385142
9.012247,0.9247497
-9999,-0.5908549
-9999,-1.019041
-9999,-0.3198396
-9999,-1.391878
-9999,-0.5559091
-9999,-9999
-9999,-0.2722766
-9999,-2.881006
-9999,-1.188974
-9999,0.3170424
-9999,0.02800254
-9999,-1.741712
-9999,-1.34098
-9999,-1.221657
-9999,-0.3482618
-9999,-1.102663
-9999,-9999
-9999,-9999
-9999,-1.112125
-9999,-0.6660796
-9999,-1.195987
-9999,-0.8855054
9.091518,0.1677826
-9999,0.2454141
-9999,-0.7990777
-9999,-1.762373
-9999,-2.15836
-9999,-0.9347385
-9999,-4.963139
-9999,0.06697528
-9999,0.1735491
-9999,-1.273975
8.413043,-0.1380759
8.955215,-0.5286623
-9999,-1.527626
-9999,-0.005355087
-9999,-3.662749
-9999,-9999
8.360124,-0.3358661
-9999,-1.488715
-9999,-0.1099227
-9999,-1.045495
-9999,-0.1951889
-9999,0.04425777
9.05535,0.2296936
-9999,0.09843671
-9999,-0.8480415
-9999,-0.4350994
-9999,0.6783321
-9999,-9999
-9999,-1.355398
-9999,-0.04334107
-9999,-1.164141
-9999,-1.245131
-9999,0.4995607
-9999,-0.5827148
8.508204,-0.7998589
-9999,-0.7994308
-9999,-0.5859387
-9999,2.782092
-9999,-1.74034
-9999,-1.533551
-9999,-1.495251
8.665929,0.1267956
8.702574,0.1022787
-9999,-0.5535372
8.707875,-0.1501067
9.096687,0.6544767
-9999,-0.914435
-9999,-1.018285
-9999,-1.507777
-9999,-9999
-9999,-0.7016194
-9999,-1.823406
-9999,-0.6434311
-9999,-9999
-9999,-0.4670762
8.978456,0.09182053
-9999,-0.7284942
-9999,0.5753796
-9999,0.596883
-9999,-9999
-9999,-1.085667
-9999,-0.9232156
-9999,0.5025025
8.814612,0.3276736
-9999,-0.4276452
-9999,-9999
-9999,-0.9946657
-9999,-0.3609872
-9999,-1.09531
-9999,-1.039773
-9999,-1.137075
-9999,-1.389885
8.814738,-0.3807074
-9999,-1.203475
-9999,0.0893553
-9999,-1.07834
-9999,0.2931137
-9999,-0.6139208
8.738142,0.01801477
9.066054,-0.345758
-9999,-1.305131
-9999,-9999
-9999,-0.9216837
-9999,-0.2903987
-9999,-1.537743
-9999,-1.222556
-9999,-9999
-9999,-4.586741
9.088554,0.6480117
-9999,-0.9512886
-9999,0.1418657
-9999,-9999
-9999,-0.3811185
9.050124,0.01608802
9.054015,0.6273239
-9999,-0.8306469
-9999,0.3668805
8.934798,0.2429134
-9999,0.5507383
9.047831,0.3410714
-9999,-1.0015
-9999,-9999
-9999,-0.5394788
-9999,0.915871
-9999,-3.482651
8.706394,-0.002853245
-9999,-4.756704
8.392169,-0.3146882
8.920395,-0.1217073
-9999,-3.3324
-9999,-1.66248
-9999,-1.186337
-9999,-0.1649605
-9999,-1.235714
-9999,-3.326316
-9999,-0.3782893
-9999,-0.2586082
-9999,-9999
-9999,-1.040044
-9999,-1.066268
-9999,-1.295924
-9999,-1.464108
-9999,-0.008911321
-9999,-0.1316575
-9999,-0.1073838
-9999,-0.1235467
-9999,-0.7292994
-9999,-9999
-9999,-0.6756588
9.070105,0.5744289
-9999,-1.288394
-9999,-1.038034
-9999,-0.2460172
-9999,0.4257353
-9999,0.135847
-9999,-1.835231
-9999,-0.7962551
-9999,-1.249222
-9999,-0.7231779
-9999,-1.313711
-9999,-3.677442
9.061122,0.1742744
-9999,-3.082884
-9999,-9999
-9999,-1.608763
-9999,-2.451123
-9999,-0.3907822
8.991411,0.1348
-9999,-1.150553
-9999,-1.167032
-9999,-0.9821984
-9999,0.7329203
-9999,-1.652718
-9999,-1.271275
-9999,0.05777904
-9999,-1.149631
8.850697,-0.4797887
-9999,-1.358894
-9999,-0.3334831
-9999,0.4880519
-9999,-0.7327104
-9999,-0.2018336
-9999,-1.136483
8.873357,0.004518089
-9999,-1.626277
-9999,-9999
-9999,0.2511684
9.00636,0.2223327
8.89112,0.2793815
8.728829,-0.4204013
-9999,-9999
-9999,0.08731513
-9999,-1.64679
-9999,-0.6601347
-9999,0.0210442
9.011334,0.5103102
-9999,-1.226979
-9999,-1.480868
-9999,-9999
-9999,-1.065842
-9999,-1.110287
-9999,-0.1563464
-9999,-1.111626
-9999,-9999
-9999,-1.189692
-9999,-0.5514076
-9999,-1.28493
-9999,-9999
8.291836,-0.3199299
-9999,-1.142388
-9999,0.07572473
-9999,-1.103081
-9999,-1.032459
-9999,-1.373567
-9999,0.06791908
-9999,-1.725987
-9999,0.3910175
-9999,-1.136529
-9999,-1.47437
-9999,-1.527185
8.867344,-0.04162476
-9999,-1.015869
-9999,-1.656794
-9999,-1.683664
-9999,-1.294166
-9999,-0.8015869
-9999,-1.033467
-9999,-1.734668
-9999,-9999
-9999,-0.6490663
-9999,-1.711776
-9999,-1.705266
-9999,-1.408902
-9999,-1.739635
-9999,-9999
-9999,-1.104285
-9999,-1.636075
-9999,-1.887839
-9999,-1.266896
-9999,-1.527686
-9999,-3.487582
-9999,-3.954335
9.04772,0.3021313
-9999,-0.8968592
-9999,-1.361494
-9999,-0.7104046
-9999,-1.252001
-9999,-1.590029
9.152836,-0.7484972
-9999,-3.075638
-9999,-4.750684
-9999,-0.7302237
-9999,-9999
-9999,-0.2467686
-9999,1.343662
-9999,-1.34654
9.047238,0.8777559
-9999,-1.527111
-9999,-9999
-9999,-1.022252
-9999,-1.041832
-9999,-2.02135
-9999,-2.233346
-9999,-1.437903
-9999,-2.250827
-9999,-1.56972
-9999,-1.099309
-9999,-1.71518
-9999,-1.832929
-9999,-1.81715
-9999,0.3482149
-9999,-0.5134758
-9999,0.725623
-9999,-9999
-9999,-1.368343
-9999,-2.373518
-9999,-1.883277
-9999,-1.7925
8.806437,-0.2732988
8.944643,-0.1813932
-9999,-0.1472018
-9999,0.8614455
-9999,-0.03288653
-9999,-9999
-9999,0.09525698
-9999,-0.9685081
9.064837,0.4267859
-9999,-0.4316914
-9999,-1.222742
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.221826
-9999,-1.214572
8.294355,-0.351033
-9999,-0.6233428
-9999,-1.412076
-9999,-1.203231
-9999,-1.954054
-9999,-1.796006
9.18997,1.881546
-9999,-9999
9.325038,1.799527
-9999,-2.261512
-9999,-2.146728
-9999,-1.930886
8.861981,-0.2174509
8.751019,0.06771169
-9999,-1.443094
-9999,-9999
8.324457,-0.3322991
-9999,-1.299697
-9999,-1.827384
-9999,-0.009503583
-9999,-2.09216
-9999,-1.195456
-9999,-1.538036
-9999,-2.088537
-9999,-1.041319
-9999,-0.1946855
-9999,-1.117984
-9999,-1.670428
-9999,-9999
-9999,-1.729011
-9999,-0.9734117
-9999,-1.108971
-9999,-1.815843
-9999,-1.571512
-9999,-0.5700892
-9999,-1.726331
-9999,1.160046
8.854144,-0.2519048
9.288181,1.668062
-9999,0.223843
-9999,-1.580291
-9999,-1.359724
-9999,-1.813807
-9999,-0.5484911
-9999,-1.411507
-9999,-1.888151
8.957551,0.240568
-9999,0.581752
-9999,-1.701962
-9999,-0.3073247
8.710448,0.7971833
-9999,0.06828471
-9999,-0.101621
-9999,-3.647388
-9999,-1.502005
-9999,-9999
-9999,0.3719825
-9999,-0.06842601
-9999,-0.6270889
-9999,-1.642511
-9999,0.09823369
8.869249,0.2235634
-9999,-1.110608
-9999,-0.5273753
-9999,-0.5883062
-9999,-3.828824
-9999,0.2656906
-9999,-9999
9.06255,-1.323039
9.011794,0.01244594
-9999,-1.131832
-9999,-1.321302
-9999,-1.803487
-9999,0.08298663
-9999,-9999
-9999,-9999
-9999,-4.882392
-9999,-1.465021
-9999,-0.5875772
-9999,0.3124255
-9999,0.9364937
-9999,-3.032565
-9999,-0.6118368
-9999,-1.281825
-9999,0.5120302
-9999,0.4766212
-9999,0.1120479
8.847638,0.1598235
-9999,-1.051986
9.076287,0.9516082
-9999,-1.190322
9.267874,0.5798429
-9999,0.3463467
-9999,-0.2650462
-9999,-3.661593
-9999,-0.1984364
8.724013,0.06624375
-9999,0.5669447
8.296574,-1.070713
-9999,0.6528673
-9999,-9999
-9999,0.03591412
-9999,0.1935517
-9999,-1.220653
-9999,-1.065351
-9999,-9999
9.056246,1.092267
-9999,-0.1863505
-9999,-0.2212745
-9999,-0.856824
-9999,-9999
9.164428,0.9664624
-9999,0.3865205
-9999,-1.137897
-9999,-0.252668
-9999,-0.07138592
-9999,-0.0782254
-9999,0.1902398
-9999,1.170419
8.809143,0.1315643
-9999,-1.488891
-9999,-1.10234
9.153208,1.506963
8.824661,-0.4072894
-9999,-0.6472463
-9999,-1.366848
-9999,-0.832427
-9999,-9999
-9999,-0.7623552
-9999,-0.1197329
-9999,0.1459577
8.949833,-0.1078643
-9999,-1.268601
-9999,-0.8692594
-9999,-9999
-9999,0.3123207
-9999,-4.924116
-9999,-0.7195157
9.008477,0.2143672
8.842446,0.8995259
-9999,-1.473584
8.767355,-0.3187371
-9999,-1.050718
-9999,-1.293256
-9999,-0.6784864
-9999,-0.9822261
9.302555,0.9198825
8.92926,0.2283487
-9999,-0.2338206
-9999,-9999
-9999,-1.0893
-9999,0.5061589
-9999,-0.1295668
8.928053,0.6757044
8.725134,-0.2031371
8.871886,-0.3382277
8.97327,0.3378352
-9999,-1.393671
-9999,-0.003246197
9.089074,1.432704
-9999,-4.135209
-9999,-9999
-9999,-9999
-9999,0.09635969
-9999,-1.04147
-9999,-0.9645934
8.994158,1.649212
-9999,-1.427425
8.573541,-0.03648188
-9999,-0.0165107
9.149904,0.3069846
-9999,0.1142674
-9999,-9999
8.860627,0.201813
-9999,-1.048439
-9999,-1.022026
-9999,-9999
9.332573,1.043412
-9999,0.06529347
-9999,-1.021631
-9999,-1.507462
-9999,-0.2403675
-9999,0.3735769
-9999,0.3089306
-9999,-9999
-9999,-1.633265
-9999,-1.07733
8.953465,-0.01891555
-9999,-9999
-9999,-0.6768903
-9999,-1.172592
9.021833,0.08444676
-9999,-0.8558635
-9999,-9999
-9999,-0.02265317
-9999,-0.7240216
-9999,-9999
-9999,-0.3767798
-9999,-9999
-9999,-9999
-9999,-9999
8.812816,-0.4346058
-9999,-9999
8.888041,-0.0647677
9.086469,0.8739285
8.847885,0.4749645
-9999,1.010032
-9999,0.5306095
-9999,1.075438
-9999,-9999
9.126753,0.2574667
-9999,-9999
-9999,0.9228845
8.948681,0.1245588
8.619178,0.1929526
-9999,-0.03125176
-9999,-9999
8.678526,-0.3633027
-9999,-9999
-9999,-9999
-9999,-4.045897
-9999,-1.505362
-9999,-9999
9.10605,0.750478
8.733136,0.660147
-9999,0.2924221
-9999,-0.1697957
-9999,-9999
8.949578,0.3250578
-9999,0.3914582
-9999,-0.1137209
-9999,-1.274951
-9999,-3.373012
-9999,-1.430954
-9999,-1.184249
9.012527,0.1169279
-9999,-1.184925
-9999,-1.163159
-9999,0.3859676
-9999,-0.9363856
-9999,-2.011512
-9999,-9999
-9999,-4.663381
-9999,-9999
-9999,-1.293564
-9999,0.2704597
-9999,0.5751125
-9999,-9999
-9999,-1.14766
-9999,-9999
-9999,-1.26635
-9999,-1.392436
-9999,-1.358082
-9999,-0.814503
-9999,0.00668663
-9999,-0.6981044
-9999,-9999
-9999,0.09542803
-9999,-1.388423
-9999,-9999
-9999,-9999
-9999,0.46723
-9999,0.06946781
-9999,-0.8642868
8.598277,-0.3422479
-9999,-9999
-9999,0.9790024
-9999,-0.8805367
-9999,-9999
-9999,-4.052321
-9999,-1.116929
-9999,-1.132465
-9999,-9999
-9999,-0.0332727
-9999,-1.036083
-9999,-0.6744807
8.768661,-0.2615726
-9999,-9999
-9999,-1.445833
-9999,-0.2025482
-9999,-0.1395405
-9999,-1.003847
-9999,-1.047417
-9999,-0.2026297
-9999,-9999
-9999,-1.235635
-9999,-1.479879
-9999,0.1770691
-9999,-9999
-9999,-0.7309566
-9999,-1.80285
-9999,0.5217234
-9999,-1.11623
8.715859,1.050249
-9999,0.6973986
-9999,-1.395129
-9999,-1.228184
-9999,-9999
-9999,0.1000281
-9999,-0.7764528
-9999,0.3966964
-9999,0.4197577
-9999,0.9875438
-9999,-1.145022
-9999,0.4424169
-9999,0.3977464
-9999,0.5281817
-9999,-1.040565
-9999,-9999
-9999,-0.8979643
9.16299,0.9528691
8.942541,0.01020155
-9999,-4.394223
9.089344,0.560429
8.727438,-0.4580515
-9999,-0.403323
-9999,-1.410283
-9999,-2.069176
-9999,-0.9953048
8.985537,0.2911151
-9999,-0.9799997
-9999,-9999
8.809903,0.5366768
-9999,-0.5622067
-9999,-0.7782561
-9999,-1.630706
-9999,0.06046264
-9999,-1.396108
-9999,-1.18003
-9999,-0.5020872
-9999,-1.181016
-9999,-1.308044
-9999,-1.377037
-9999,0.6754655
-9999,-0.2707249
8.912623,0.5980867
-9999,-9999
9.167076,1.008641
-9999,-1.022174
-9999,-1.116335
-9999,1.099028
8.587767,0.6083623
-9999,-1.074883
-9999,-1.08682
8.968322,0.3046785
-9999,-9999
-9999,-1.607092
-9999,-0.3250633
-9999,-0.02883884
-9999,-1.718212
-9999,-1.883269
-9999,-9999
-9999,-9999
-9999,-0.6380459
8.945862,0.02253423
-9999,-0.745779
-9999,-0.6409605
-9999,0.5009424
-9999,-1.22855
-9999,0.08821665
-9999,-1.474678
-9999,-9999
-9999,0.6087558
-9999,-0.09902736
-9999,-1.052128
-9999,-1.271553
-9999,0.1301315
8.962188,0.4208809
-9999,-9999
-9999,-9999
9.006257,0.6245679
9.002148,0.1142857
-9999,-9999
-9999,0.212343
-9999,-9999
-9999,-0.7253643
-9999,-1.263552
-9999,0.264267
-9999,0.7946234
-9999,-0.650131
-9999,-1.535641
-9999,-0.6878673
-9999,-1.299136
8.988132,0.4336305
-9999,-1.335754
-9999,-1.086156
9.17194,-0.7299093
-9999,-1.594075
-9999,-1.209089
-9999,0.1283408
-9999,-0.03160441
-9999,-0.4743169
-9999,0.7617566
-9999,-0.1429923
-9999,-9999
-9999,-0.4116224
8.995083,0.3285843
-9999,-1.316538
-9999,-0.8377811
-9999,-1.381405
-9999,-1.455103
-9999,0.2109657
-9999,-1.165162
-9999,-1.430954
-9999,-0.4521851
-9999,-0.6234101
-9999,-9999
9.068077,-0.6844696
-9999,-9999
-9999,-0.9634181
-9999,-1.393803
-9999,-0.9312397
-9999,0.01064693
-9999,0.9883776
-9999,-1.254003
-9999,-0.03243067
-9999,-0.002570788
-9999,-1.082484
-9999,-9999
-9999,-1.513805
-9999,-9999
-9999,-9999
-9999,-1.525236
8.946416,-0.4750901
-9999,0.4790716
-9999,-0.7458079
-9999,-0.5951147
-9999,-1.307642
8.693353,-0.8143339
-9999,-0.9823126
8.599024,0.5708252
-9999,0.4166308
-9999,-1.78736
-9999,-1.020715
-9999,-0.06990071
-9999,-9999
-9999,-0.04819798
8.889268,0.4860278
-9999,1.616296
-9999,-1.190907
-9999,-9999
-9999,-1.675828
-9999,-9999
-9999,-9999
-9999,0.5945198
-9999,-1.108434
-9999,-0.7693438
-9999,-1.392338
-9999,-0.3313267
-9999,0.4430884
-9999,-0.007100254
-9999,-1.578075
-9999,-0.8255945
-9999,0.144473
-9999,-0.8942252
-9999,0.1222134
9.047695,0.2868723
-9999,0.3852647
-9999,-0.295063
-9999,-1.850748
-9999,0.2112914
-9999,-9999
-9999,-1.738071
-9999,0.8626338
8.859758,0.6537346
8.640655,-0.6993431
-9999,-1.158657
-9999,-0.1423586
-9999,-9999
-9999,-9999
9.112595,1.187934
-9999,0.8298354
-9999,-9999
-9999,-1.36505
-9999,-0.4554112
-9999,-1.078359
-9999,-1.232548
-9999,-9999
-9999,-3.487637
-9999,0.3955832
-9999,-4.020901
-9999,-0.7452153
-9999,-9999
-9999,-9999
-9999,0.1744271
-9999,-1.021383
-9999,0.7629361
9.070144,0.210448
-9999,0.7009436
-9999,-9999
-9999,0.3966056
8.64899,0.1472728
-9999,0.2638719
9.001709,1.296038
-9999,-1.058662
-9999,-4.173338
-9999,-0.09274396
-9999,-1.305169
-9999,0.2246699
-9999,-0.9964637
-9999,-1.174948
-9999,-9999
-9999,-4.037369
9.055009,0.998822
-9999,-1.189982
-9999,-0.2551145
-9999,-1.633736
-9999,-9999
-9999,-1.279034
-9999,-1.23288
-9999,-4.277217
-9999,-9999
-9999,0.8799698
-9999,-1.031063
-9999,0.5137249
8.76866,-0.4803102
-9999,-9999
8.395848,1.093387
-9999,-1.736395
-9999,-1.302873
-9999,-0.7942955
-9999,-0.2977792
-9999,-9999
-9999,-9999
-9999,-1.557004
-9999,0.07091224
-9999,-0.3947149
-9999,-9999
-9999,-1.399891
-9999,-1.699545
-9999,-9999
-9999,-9999
-9999,0.1196407
9.069866,0.5731165
-9999,-9999
-9999,-1.127042
-9999,-1.156312
-9999,-1.402601
8.97673,0.722845
-9999,-0.9718258
9.010618,1.508138
-9999,-0.006047247
-9999,-0.1710469
-9999,0.6084805
-9999,0.4181354
-9999,-1.12481
-9999,-0.493161
-9999,-9999
-9999,-9999
8.905821,0.3922605
-9999,-4.037286
-9999,-1.81362
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.344155
-9999,-1.491629
-9999,-9999
-9999,0.8883494
-9999,-9999
-9999,0.2483296
-9999,0.5309329
-9999,-1.211201
-9999,0.2905943
-9999,-4.897844
-9999,-9999
-9999,-0.8245016
-9999,-1.278152
9.148679,0.6775002
-9999,-9999
-9999,-9999
8.9533,-0.240873
-9999,-1.182148
-9999,-9999
9.040317,0.7908584
-9999,-1.414331
-9999,0.5492117
-9999,-1.130134
8.604496,-0.02079988
-9999,-0.112803
9.270567,1.164561
-9999,-0.3344435
-9999,0.463131
-9999,-0.09336025
-9999,-0.8545662
-9999,-1.229915
-9999,-4.392067
-9999,-1.031625
-9999,-4.916069
8.561311,-0.1577744
-9999,-0.8621347
-9999,-3.767276
-9999,-0.5342919
8.706033,-0.2401146
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.595742
-9999,-9999
-9999,-9999
-9999,-4.898997
9.158923,0.825
-9999,-1.579494
-9999,-1.250521
8.711773,-0.1642169
-9999,0.1868453
8.730665,0.1665617
-9999,-0.9872867
-9999,-1.282732
-9999,-3.219373
-9999,-0.4251803
9.008565,0.4274047
-9999,-0.3483984
-9999,-3.529868
8.594295,-0.06918993
-9999,-0.4230483
-9999,-9999
9.01401,0.02915702
-9999,-0.02198037
-9999,-1.468545
8.557679,-0.1502763
-9999,-2.008861
-9999,-1.852495
-9999,-9999
9.069931,0.03792313
8.571282,-0.5481786
9.122079,0.614411
-9999,-0.08828963
-9999,0.35715
-9999,-0.2875551
-9999,-1.525004
-9999,-9999
-9999,-1.738916
-9999,-1.033067
-9999,-0.6474789
8.948908,0.1615683
-9999,-1.594023
-9999,-1.703635
-9999,-9999
-9999,-3.534174
-9999,-0.7666593
-9999,-1.59709
9.114494,1.389767
-9999,-0.8964898
-9999,-9999
-9999,-1.719118
-9999,0.8318895
-9999,-1.67075
-9999,-0.2166733
-9999,-0.7674366
-9999,-0.7411787
-9999,-9999
-9999,-1.149356
-9999,-2.399638
-9999,-0.1460327
-9999,-0.4688136
-9999,-9999
-9999,-0.2613867
-9999,-1.265348
-9999,-9999
-9999,-1.333209
-9999,-0.0227702
-9999,-9999
-9999,-1.583849
-9999,-1.892607
-9999,-0.950256
-9999,1.072671
-9999,-1.511088
-9999,-1.34417
-9999,-0.1649989
-9999,-1.615781
9.147176,1.135248
-9999,-9999
-9999,0.7602032
-9999,0.1937332
-9999,-2.183246
-9999,-0.8405799
-9999,-9999
9.14934,0.8280822
-9999,-0.2290981
-9999,-0.5648492
8.935509,0.4913608
8.977028,0.02954557
-9999,-9999
-9999,-1.178421
-9999,0.1122946
8.999749,-0.1381396
-9999,-9999
-9999,-9999
9.073769,0.8930786
-9999,-1.455367
8.949198,-0.54908
-9999,-1.634072
-9999,-1.690943
-9999,0.2568448
-9999,-2.016423
-9999,-1.528043
-9999,-1.086889
-9999,-0.4404216
-9999,0.7021727
8.867858,0.0954666
-9999,-1.372186
-9999,-9999
-9999,-1.612979
-9999,-0.5349533
-9999,-0.9077234
-9999,-1.744238
-9999,-0.8596869
9.072734,0.497925
-9999,-9999
-9999,-9999
-9999,0.3624488
-9999,-1.022161
-9999,-9999
-9999,-9999
-9999,-1.701744
-9999,-1.218692
-9999,-1.304965
-9999,-1.206579
-9999,-0.8304357
-9999,0.09625978
-9999,-1.064657
-9999,-0.7624165
8.422489,-0.1559432
8.729598,-0.3486485
-9999,-9999
-9999,0.2614982
8.467958,-0.2880464
9.108904,0.47685
8.89981,0.2072533
-9999,-0.8639488
-9999,0.5732694
-9999,-3.559949
8.936544,-0.03558653
-9999,-9999
9.069527,0.5098811
-9999,-9999
9.043036,0.09155335
-9999,-0.7908099
-9999,-1.244901
9.057314,1.803788
8.928109,0.8747566
-9999,0.2124536
-9999,-0.04860229
-9999,-0.5285937
-9999,-1.348228
-9999,-9999
-9999,-9999
-9999,-0.7424778
9.002375,0.09458071
-9999,-9999
-9999,-1.253417
-9999,0.6937497
-9999,-0.6797791
-9999,-0.4877731
-9999,-1.391632
-9999,-0.7985526
-9999,-1.358266
-9999,-9999
-9999,-0.4311001
-9999,-1.862443
-9999,-0.947319
-9999,-1.173437
-9999,-0.4273064
-9999,0.911041
-9999,0.316608
-9999,-1.569077
-9999,-0.1343385
-9999,-0.4191893
8.673423,-0.7785884
-9999,-0.8545845
-9999,-0.810007
9.005369,0.6156085
-9999,-0.06629369
-9999,-1.797757
-9999,-0.8897445
-9999,-0.8451716
-9999,-0.5746595
-9999,-9999
-9999,-0.227996
-9999,-1.141808
9.070472,0.6545587
-9999,0.07965022
-9999,-1.625279
-9999,-0.5820553
-9999,-1.616753
9.04867,0.162629
9.109067,1.207768
-9999,-0.8884428
-9999,-0.8332679
-9999,-1.121557
-9999,-0.7166356
-9999,-1.255552
-9999,-1.633702
-9999,-9999
-9999,0.1315067
-9999,-1.261617
-9999,-4.486201
-9999,-4.251256
-9999,-1.864184
-9999,-1.637184
-9999,0.1887621
-9999,-1.642187
-9999,-9999
-9999,-0.9568421
-9999,-1.768394
-9999,-1.344514
-9999,0.3839574
8.739481,-0.09451062
-9999,-1.903805
-9999,0.1604531
-9999,-1.703772
-9999,-1.885538
-9999,-9999
-9999,-1.648987
-9999,-1.262605
-9999,0.06119647
-9999,-1.50055
-9999,-0.1944285
-9999,-1.162835
-9999,-1.097927
-9999,-0.8352275
-9999,-1.576803
-9999,-9999
9.164033,0.9485804
-9999,-9999
-9999,-1.187902
8.113244,0.1484253
-9999,-0.3024698
-9999,-0.3526334
-9999,-9999
-9999,-0.9222385
-9999,0.4989733
-9999,-0.7434109
-9999,0.6410999
-9999,-1.176633
-9999,-3.994852
-9999,-3.347308
-9999,-0.3764729
-9999,-1.180785
8.985173,0.4915585
-9999,-1.310754
-9999,-0.6843835
-9999,-1.446021
8.733547,-0.3005907
-9999,-1.012885
-9999,-1.61178
-9999,-1.505608
8.57187,-0.8292471
-9999,-3.280582
-9999,-9999
-9999,-9999
-9999,0.5326965
-9999,-0.4710322
-9999,-1.011217
-9999,-1.671623
-9999,-0.774026
-9999,-0.6827321
-9999,-1.665615
-9999,-9999
-9999,-0.9217022
9.117224,0.6376774
-9999,-1.324267
8.998823,0.8889748
-9999,0.5199409
-9999,-0.9300146
-9999,-3.314889
9.007795,0.6444821
-9999,-0.6883534
9.027255,0.5155482
-9999,-1.501757
-9999,0.7000753
-9999,-1.103113
-9999,-0.7365453
-9999,-1.80187
-9999,-0.7504956
-9999,0.2384493
-9999,-1.196992
8.493548,-0.1209391
-9999,-9999
-9999,-0.5715935
-9999,0.3584779
-9999,-9999
-9999,0.6770937
-9999,-0.09464254
-9999,0.7317273
-9999,-0.1819935
8.803394,0.13192
-9999,-0.8086192
-9999,-0.577735
-9999,-9999
-9999,-1.432305
-9999,-9999
-9999,-2.355004
-9999,-1.138779
-9999,-9999
-9999,0.05278653
8.968082,-0.01595322
-9999,-9999
-9999,-0.4481452
-9999,0.1848675
-9999,-9999
8.867455,-0.2440617
-9999,-1.333246
-9999,-9999
-9999,-1.380862
-9999,-1.070887
-9999,-1.303303
-9999,0.3835744
-9999,-1.11065
-9999,-0.09408339
8.871836,-0.2149866
-9999,-4.825317
-9999,-9999
-9999,-1.441732
-9999,-1.454217
-9999,-4.198049
-9999,-1.280582
-9999,-1.123503
-9999,-0.5928832
-9999,-9999
8.832172,0.13531
-9999,0.1186092
8.937896,-0.0751183
-9999,-1.188238
-9999,-9999
-9999,-0.3797788
-9999,-0.3496068
-9999,-0.0120685
-9999,0.6132476
-9999,-1.494952
-9999,0.2579102
-9999,-0.6530989
-9999,-0.2338128
-9999,0.1114963
-9999,-1.448157
-9999,-1.223116
-9999,0.1134911
-9999,-1.137506
9.194407,0.9584054
-9999,-0.6771841
-9999,-0.8990198
9.044686,0.1256627
-9999,0.3343682
-9999,-4.869838
-9999,-9999
-9999,-9999
-9999,-9999
9.126672,0.9529894
-9999,-1.022254
-9999,-1.430024
8.5713,-0.5972135
9.091045,0.3372801
-9999,-9999
-9999,-9999
8.942606,-0.04080287
8.874427,-0.04861968
-9999,-9999
-9999,-9999
-9999,-1.504112
-9999,0.346138
-9999,0.7074133
-9999,-1.302319
-9999,-1.129541
-9999,-0.1030019
-9999,-0.9360683
-9999,0.3629079
-9999,0.3242079
-9999,-1.143445
-9999,-1.186333
-9999,-1.121786
-9999,-0.9230627
-9999,-0.001628467
-9999,0.321698
8.872547,0.5220988
8.894686,0.4901251
-9999,-9999
-9999,-0.00472925
-9999,-0.5652953
9.043252,0.6482418
-9999,-1.308498
-9999,0.8939537
-9999,-1.16301
-9999,-0.6409639
9.091848,0.3961184
9.027656,0.5570767
-9999,0.1494544
-9999,-1.292587
-9999,-0.1168298
-9999,-9999
-9999,-4.293335
-9999,0.304615
-9999,-1.323562
-9999,-0.2714162
-9999,0.698543
-9999,-0.2759145
-9999,-1.526062
-9999,0.1813578
-9999,-3.800082
-9999,-0.9338467
-9999,-1.603995
-9999,-0.5702132
-9999,-0.8733072
-9999,-1.408853
-9999,-1.392261
9.129988,0.2098921
-9999,0.5531805
-9999,-9999
-9999,-1.527298
-9999,-1.103091
-9999,-0.9784017
-9999,-1.262064
-9999,-1.452079
8.7388,0.1803408
-9999,-1.410742
-9999,-1.732067
8.7397,-0.04872853
-9999,0.1397031
-9999,-0.952462
-9999,-0.1688599
-9999,-0.9471062
-9999,-9999
-9999,0.2354193
-9999,0.02053004
-9999,0.830765
-9999,-9999
9.089452,0.6244444
-9999,1.102604
-9999,0.4169013
-9999,0.2824039
8.971549,-0.2259199
-9999,-0.1677913
-9999,-1.269934
-9999,-1.726193
-9999,-1.011572
-9999,0.2211886
-9999,-4.952246
-9999,-1.173379
-9999,-0.5691673
9.008183,0.2962793
-9999,-1.457713
-9999,-1.02245
-9999,-1.390366
-9999,-1.347068
8.851899,0.2385634
-9999,-3.759572
-9999,-0.05272976
-9999,0.2534757
-9999,-9999
-9999,0.1480942
9.109899,0.5518377
-9999,0.4613452
-9999,-9999
-9999,-4.813078
-9999,-0.01259373
-9999,-0.2243984
-9999,-1.285702
-9999,-9999
-9999,0.3438273
-9999,-9999
-9999,-9999
-9999,-0.4740299
-9999,-1.2381
-9999,-1.234825
8.992397,0.008157421
-9999,-0.3656574
