#Table1
ra,dec,u,g,r,i,z
133.060186158203,11.7439067373793,26.49193,23.09617,22.35282,21.52648,20.36864
133.060238229174,11.8059391261163,23.21124,22.51225,22.45404,22.43107,22.39719
133.060256609155,11.8058663574371,22.38334,22.4905,22.42556,21.91593,22.09042
133.060266589178,11.7858171746883,25.11646,23.73456,21.8787,21.01279,20.49939
133.060278472794,11.7857350394638,23.58801,23.58265,21.70441,21.1981,20.51549
133.060282911156,11.677179937643,24.09723,24.36822,22.99348,22.27647,21.94687
133.060285636076,11.7858046051844,23.83851,23.38085,21.92562,21.1158,20.48563
133.060332174479,11.8058804102996,22.76367,22.81378,22.59075,22.75953,23.2498
133.060449572808,11.9042715852861,26.04715,23.47421,21.80412,21.26349,20.67923
133.060489656442,11.9790957648636,24.55921,24.3225,23.15629,22.01783,20.96624
133.060490813162,11.6915843121132,24.23351,24.1773,24.66843,21.95107,22.46363
133.06049291247,11.9042385120711,24.94269,23.06921,21.7929,21.1989,20.68377
133.060537700611,11.9791683707093,24.77613,24.79221,23.94556,21.74594,20.79217
132.780408412693,11.7112098633312,24.5452,23.51954,22.62326,21.50319,20.81886
132.780412992349,11.7110527633125,24.26658,22.91969,21.99641,21.44908,20.81943
132.780572566701,11.6961570397571,24.68654,21.54101,20.38997,18.91048,18.16545
132.780591892209,11.6961370918361,26.04063,21.51579,20.1145,18.77927,18.09224
132.780594253241,11.6961222607593,23.01063,21.51911,20.0596,18.73073,18.11194
132.780627671585,11.7744137489943,17.41677,15.72261,15.10583,14.91634,14.82169
132.780629494134,11.7744025053915,17.51411,15.79104,15.13138,14.9281,14.87163
132.780635165704,11.7744037160175,17.42301,15.73303,15.13252,14.92676,14.83934
132.780758829961,11.9333466579785,22.58265,23.54556,22.18228,21.8341,21.00695
132.780767520042,11.9332520442188,23.49543,23.5283,21.72114,21.37596,20.70855
132.780852693062,11.6249972758448,24.21813,24.25619,22.80085,23.65776,22.58006
132.780889468491,11.6148567320761,15.65126,15.75567,13.43678,13.36567,14.02009
132.780894510026,11.6148491462602,14.98093,14.28185,13.50889,13.6475,13.36767
132.780900677988,11.6148684810669,15.05688,14.29624,13.47626,13.62521,13.38789
132.858582731499,11.9595430862265,24.21118,22.8115,21.78538,21.60705,21.00677
132.858769806164,11.9642204374532,18.03692,16.88734,16.54619,16.38158,16.34727
132.858781693565,11.9642119070273,18.0068,16.89397,16.52765,16.39901,16.35117
132.859088929148,11.9367239880283,22.47084,21.42978,20.599,19.44414,18.81341
132.859092441683,11.9367186922236,23.57274,21.45128,20.57438,19.47035,18.79708
132.859372163374,11.6993544350658,23.74407,23.08791,22.53036,21.97011,21.70325
132.859414271032,11.6159729277434,23.4773,21.69176,20.37897,19.87366,19.57191
132.859427987031,11.6159931309192,24.3922,21.53741,20.22464,19.71019,19.37827
132.8594408476,11.6159841318753,24.8478,21.59337,20.57466,20.11633,19.70662
132.85982093885,11.6168491977919,20.50121,19.28542,18.53987,18.02392,17.82843
132.859822102188,11.6168413058317,20.52503,19.29259,18.51552,17.98191,17.7671
132.859836023338,11.6168443423197,20.31027,19.23181,18.49879,17.95672,17.84626
132.859987887126,11.6701442975757,16.71667,15.25163,14.11325,14.17872,14.0219
132.860041587182,11.6701534973451,16.52904,15.49738,13.86949,13.66539,13.99064
132.860074458123,11.6701640907661,16.10451,14.32594,13.68236,13.47273,13.37821
132.860114135396,11.7307366706965,14.21042,11.41148,11.43753,11.58442,13.32754
132.860188497183,11.6797787026613,18.05349,16.91847,16.40212,16.20443,16.08676
132.86019106573,11.6797751170437,18.05797,16.91486,16.42817,16.20172,16.0895
132.860196492137,11.6797792446553,18.1262,16.92003,16.41971,16.21463,16.10029
132.860231291607,11.7108695005384,19.44382,17.15762,16.19978,15.88308,15.70105
132.860234508213,11.7108732508594,19.4807,17.15416,16.18279,15.87841,15.69389
132.860237039363,11.7108656771503,19.48004,17.16249,16.19269,15.88701,15.6914
132.860247842685,11.9284511923727,22.47266,25.10351,21.76686,20.25989,20.21114
132.860282031373,11.6755782156342,25.16052,22.08033,20.75992,19.22254,18.40829
132.860295333464,11.6435578386721,15.67853,15.05603,13.68277,13.64199,13.90775
132.86030687415,11.6755773531816,22.94197,21.82313,20.5115,19.09009,18.31596
132.860308480768,11.928486842566,25.17702,24.39318,22.36392,21.12827,20.53128
132.860310594694,11.6755672396414,22.97062,21.91773,20.4622,19.10719,18.35149
132.860318155745,11.6435588841041,15.19699,14.48783,13.76361,13.87811,13.58263
132.860323504405,11.6435660174451,15.11951,13.87696,13.51424,13.41396,13.4
132.860361079246,11.9779015089869,26.35097,23.98438,22.12185,21.08805,20.52687
132.860399489948,11.9778654977543,23.29134,23.72067,22.1025,21.0803,20.34928
132.940461033937,11.6936292930512,23.69685,23.05473,20.98236,20.13347,19.44804
132.940462664078,11.6936187383812,24.56879,22.68994,21.07919,20.08505,19.51504
132.940474791811,11.6936139805169,24.78535,22.49077,21.09824,20.00808,19.31921
132.940534064593,11.6990945535054,23.81915,23.70545,22.59852,23.64192,22.60985
132.940556241429,11.8096073754219,20.74022,20.88461,21.18539,21.36973,22.22491
132.940579538712,11.8174820639142,24.38351,22.75565,21.45913,21.43059,21.78445
132.940634245853,11.7143241095182,19.65726,19.91869,18.86835,18.46171,25.78805
132.940665684916,11.714243356034,21.88478,21.50002,21.05411,20.84032,20.73678
132.940782231439,11.6183263453434,24.8572,22.56332,21.26356,20.25118,19.67212
132.940782951106,11.6458669322169,16.05375,14.95862,13.21106,14.29847,14.16314
132.940783104975,11.6458731259021,15.75016,14.61804,14.19033,14.06141,13.99822
132.940788244695,11.6458793384585,15.77461,14.60878,14.1941,14.07236,13.99686
132.940788724485,11.7142063977291,22.20532,21.98548,21.06571,21.3881,20.67561
132.940790591644,11.6183482554036,25.70736,22.02464,20.64348,19.71794,19.1349
132.940805471942,11.6183476558327,25.90039,22.33292,21.13512,20.10365,19.44724
132.9412952546,11.9589556864597,25.70312,23.3919,21.89499,21.15951,20.55984
132.941327823465,11.9589607133659,23.02623,23.78831,21.97464,21.08825,20.71688
132.941423852101,11.8353882842857,24.1101,21.71946,20.13141,18.52933,17.65293
132.941489794027,11.649168817117,24.80133,24.78435,24.19917,23.17548,23.34161
132.9415139101,11.7359077753287,15.80584,15.36727,15.23996,14.73452,14.01602
132.941519024187,11.7359300602847,15.04895,14.08359,14.86799,13.6168,13.58393
132.941523440969,11.7359116886565,14.92827,13.91676,13.57768,13.34352,13.24158
132.941690091109,11.7406265172776,23.59907,23.20534,22.3987,21.40988,20.26688
132.941734827456,11.8213546908158,25.60312,20.79424,19.33169,18.81067,18.4792
132.941746842891,11.7404937213664,27.56107,21.22144,26.40519,19.33204,18.84296
132.941788979555,11.740672070578,23.69752,23.51449,22.33024,20.83728,20.12184
132.941825283506,11.6175797690592,28.41572,30.23886,18.00832,30.39567,19.49274
132.941968176657,11.6174748262634,24.80196,24.81784,22.115,24.17672,22.69044
132.942007057182,11.6645807617379,23.40499,23.88315,22.56098,21.92801,21.6736
132.942117399326,11.809281799844,17.48875,16.18455,15.78029,15.66517,15.65634
132.942134473367,11.9677548655471,21.10361,19.43365,18.45803,18.01802,17.59139
132.942148360553,11.9677528881255,21.42006,19.44514,18.467,18.00562,17.67394
132.942358233581,11.6744183521591,22.15503,20.93113,20.50495,20.41175,20.28212
132.942371505189,11.6744136669727,21.79311,20.94907,20.60551,20.46893,20.21144
132.942387972544,11.7641640730649,23.26819,21.91253,21.04167,20.73276,24.58991
132.942396965416,11.6744166139944,21.91489,21.03917,20.57765,20.62875,20.31376
133.022576931042,11.8863809881734,23.40454,22.55617,21.83161,21.07305,21.13121
133.022625593793,11.9194275618343,22.82139,23.08282,23.08537,22.4229,22.5191
133.022634656961,11.8862657644554,25.40615,22.58467,21.72673,20.86402,21.07858
133.022643727433,11.919410307146,24.50828,22.933,21.95002,22.10395,22.24543
133.022701166319,11.8800846206624,25.97196,22.53112,20.64985,20.1296,19.75911
133.022987241757,11.7788457390663,17.49896,15.92062,15.36268,15.21623,15.13501
133.022991622222,11.7788548790207,17.50175,15.92334,15.36682,15.20553,15.13451
133.022995196705,11.7788606004343,17.51075,15.90419,15.36343,15.19563,15.12854
133.023042369264,11.8481369616855,22.89713,23.2609,23.68138,23.83146,22.20564
133.023105331637,11.9725675798507,24.01021,21.79483,18.90916,17.78261,17.1928
133.023116913243,11.9725712737742,24.69588,20.43823,18.88938,17.77309,17.18926
133.023174096348,11.8882988819816,24.65161,22.15089,20.86574,20.4111,20.77488
133.023183601602,11.8882742450143,24.32974,21.71898,20.57405,20.14909,19.72885
133.023207048188,11.8482242741686,24.3635,23.17226,23.83962,23.36626,22.61384
133.023246628901,11.8498478425974,20.60225,19.3812,18.82285,18.63559,18.52747
133.023251758704,11.8498484862625,20.78077,19.34828,18.81642,18.60083,18.50714
133.023252541875,11.8498563046783,20.66514,19.34414,18.8054,18.65326,18.55923
133.023302988617,11.7195724768264,23.94212,25.68899,24.71655,24.32488,21.17469
133.023331751002,11.7093205920009,24.4558,24.93217,23.1496,22.13678,22.67013
133.023425182215,11.9338824767564,22.09652,21.28199,20.76962,20.47607,20.14768
133.023454264342,11.9338528191993,22.02257,21.6245,21.32797,20.93627,20.92617
133.023464238674,11.7819914805729,21.70488,26.1983,25.37248,23.02743,22.42388
133.023550163127,11.6193046372798,23.26608,24.09945,23.26471,21.48465,23.39669
133.023588192425,11.7900266000792,23.26406,22.6985,22.4627,22.56606,22.01563
133.023826694334,11.9290610842959,23.5801,20.51583,19.08249,18.32475,17.97638
133.023833635965,11.9290651996317,23.26752,20.55514,19.08159,18.34937,17.96263
133.023882051785,11.8561418905354,23.51993,25.50528,23.074,22.70494,22.54728
133.023909772537,11.6474837697733,17.35152,15.86862,15.36227,15.22254,15.16832
133.023911381422,11.6697060331373,24.04967,22.97227,22.19655,21.86122,22.14805
133.023911657195,11.6474787270847,17.31187,15.86374,15.35853,15.22034,15.17869
133.023912807614,11.6474941942404,17.28479,15.85942,15.35672,15.22045,15.18785
132.831641593463,11.9870259169646,23.92238,21.27796,19.64291,19.039,18.5643
132.831670992448,11.6349794476926,22.72995,20.63167,19.29526,18.76892,18.44775
132.831686195643,11.634985979015,24.20207,20.63039,19.28678,18.75982,18.48506
132.831687670204,11.6349808464182,23.34117,20.59483,19.314,18.76832,18.40804
132.903351991804,11.9768760759044,22.68831,20.00918,18.94247,18.4395,18.31132
132.90351257962,11.6826506297089,25.23305,24.17729,21.8062,20.96272,20.20198
132.903528612804,11.6825514661803,27.05771,22.39385,20.92595,19.99174,19.46729
132.903563172526,11.9891501099663,25.03785,23.6378,23.64101,21.33938,22.22209
132.903606330323,11.9890837053402,24.63466,25.11438,24.81983,21.08907,22.82691
132.903939644273,11.6821552122785,24.36904,23.70276,22.26567,21.43379,21.49568
132.903943245793,11.6821317872512,24.52999,22.94778,21.19772,20.5189,19.7187
132.90421014048,11.6143321369632,17.10102,15.37761,15.64503,14.45279,14.35225
132.904210882466,11.614335769258,16.95416,15.2054,14.54417,14.34269,14.25231
132.904218529444,11.6143350103854,16.97619,15.20086,14.55001,14.34092,14.24909
132.904439951299,11.9492740750425,21.87472,21.71921,20.92006,20.18151,20.41791
132.904555674722,11.9492296380649,22.67072,22.39952,21.8336,21.28097,22.56507
132.904590851035,11.9407292611881,23.83649,21.8117,21.25889,20.95509,21.51179
132.904609122649,11.9407503337527,23.45604,21.8271,21.12448,20.77234,20.51686
132.904780990449,11.9839911317978,15.02682,13.41096,12.49049,11.99088,13.22007
132.904788523825,11.983991384154,14.69864,13.69341,12.23368,11.92815,10.89409
132.904851283521,11.9773555311257,24.54049,22.59851,21.61467,20.97527,22.78008
132.904898344502,11.6237449488756,24.70729,24.81692,22.91608,22.41075,22.81137
132.905075255755,11.6807494932717,23.01869,23.86263,22.0095,20.61177,20.07043
132.905079109257,11.6808665473481,24.54121,23.53473,21.85012,20.64691,19.79097
132.90508827814,11.6807763568697,25.53832,24.45457,22.07484,20.93334,20.06749
132.905185375862,11.782128893735,16.36428,15.00346,15.97969,14.43702,14.37923
132.905190744267,11.7821289627134,15.54757,14.2665,13.82986,13.69356,13.68002
132.90519480037,11.7821451415549,15.69724,14.64759,14.78733,14.02328,13.98185
132.905291808357,11.62250697436,24.74402,24.28256,21.91949,22.63749,22.88997
132.905310878962,11.6755349476645,22.37622,20.30022,19.19342,18.82724,18.57755
132.905311692611,11.6755347710615,22.59898,20.24997,19.1926,18.77156,18.51936
132.905320803255,11.6755369628185,22.69408,20.25766,19.1701,18.7831,18.51304
132.985532476363,11.80356762167,15.49672,14.51756,13.99726,13.88099,13.78116
132.985542032952,11.9549787239871,22.16024,20.75695,20.01895,19.34676,18.77571
132.98554443605,11.9549688184132,22.44882,20.75146,19.96283,19.31733,18.92552
132.985556826898,11.7462502598366,24.16953,23.77795,23.28056,22.64761,22.5628
132.985561522476,11.8034487236564,15.5056,14.21828,13.88651,13.73128,13.71232
132.985574329759,11.8034608157093,16.35619,15.02228,16.04908,15.62274,14.44265
132.985715956452,11.7717141061671,22.98868,22.81576,21.35043,20.78756,20.50776
132.985717709706,11.7166460031317,23.32718,20.85263,19.3553,18.2169,17.59118
132.985737069535,11.7166412802978,25.03361,20.92225,19.35644,18.26045,17.62385
132.985738709171,11.7166502594597,23.48778,20.93221,19.3413,18.24315,17.61969
132.985749458167,11.7902410876037,15.9501,14.63176,14.18454,14.06605,14.04558
132.985756805874,11.7902552714935,15.94031,14.74723,14.45169,14.12043,14.05521
132.985756942191,11.7717091569541,25.8502,23.21096,21.14234,20.77552,19.84492
132.985759333409,11.7902520336809,16.56984,15.12402,15.68261,14.62185,14.57383
132.985776372755,11.7717422550084,24.85749,23.19964,21.5863,20.7568,20.59812
132.985867933725,11.6892758674845,24.63327,24.1105,22.43063,23.39334,22.37092
132.985971273379,11.707053426919,24.01347,24.9669,23.68163,24.14301,21.20319
132.98598599692,11.8018924178021,22.92163,21.11077,21.59391,24.3618,22.08374
132.986209797276,11.6999094657463,22.80303,22.52859,22.16411,22.51137,22.16394
132.986263262535,11.7000609511531,23.51788,22.72724,21.86105,21.92131,20.82
132.986344976334,11.9540040618463,20.25189,18.94182,17.99793,17.5604,17.29282
132.986351393677,11.9540074040155,20.28962,18.98664,18.02505,17.57799,17.25596
132.986355930529,12.0093974625603,23.50987,21.53382,20.64274,20.21067,19.74487
132.986361450944,11.7865723776974,24.88127,23.60376,21.61397,20.93669,20.43677
132.986363249989,12.0094330760047,22.6922,21.43555,20.46075,19.98658,19.68135
132.986366207663,11.6999220321451,22.74191,22.82034,21.80457,22.05041,20.85853
132.986398988829,11.6814919094319,25.67624,23.73187,22.1119,23.33052,22.18043
132.986412914614,11.7865051315823,24.50316,24.86632,22.18305,22.71404,20.81903
132.986416147967,11.7818028448626,19.64471,17.27144,16.19338,15.77728,15.54506
132.98641933641,11.7818124988287,19.65563,17.27472,16.19189,15.78436,15.5336
132.986427505672,11.7818223494143,19.5851,17.23116,16.19172,15.77097,15.52344
132.986438598242,11.6815268463918,25.03806,23.90401,22.29976,22.02037,21.95512
132.986445001843,11.7865010260201,21.88957,22.17431,22.3168,19.92449,19.95096
132.986470101661,11.7226537125421,23.77135,23.71846,22.79668,21.97498,21.5374
132.986478020856,11.7759848269887,25.14255,26.15077,22.40212,21.27918,20.66339
132.986543620806,11.6790534531595,21.31298,18.83317,17.67345,17.26231,17.03776
132.986544968545,11.7561402546897,25.41004,23.04899,21.55681,20.75735,20.02652
132.98654561206,11.7561663357184,24.16892,22.81978,21.52551,20.55795,20.09669
132.986549698604,11.7759146401546,25.34869,24.85535,22.80026,21.28395,20.61822
132.986557687411,11.6790673807494,21.76958,18.8154,17.69097,17.25575,17.03708
132.986560244549,11.6790688875906,21.45542,18.82711,17.69127,17.27548,17.04958
132.986595244752,11.7561595753689,26.43124,23.39349,21.56884,20.53496,19.9955
132.986605976553,11.75616463003,23.26602,22.96036,21.59436,20.81552,20.22343
132.986614900193,11.7249659038621,23.43902,24.00091,22.25324,22.26766,22.70239
132.986623692947,11.6764067266574,23.75609,24.49949,22.76646,23.51558,22.31039
132.986648660429,11.9653687161345,21.54183,20.01743,18.8994,18.41227,18.20164
132.986650227177,11.6127706138084,25.663,22.82444,21.37995,20.61959,20.12346
132.986672149476,11.9653491227386,21.84784,19.99357,18.84108,18.31259,18.13097
132.986675834748,11.6127405774876,25.28145,23.77949,21.71957,20.83904,20.71516
132.986755579063,11.6897388661799,22.89877,21.8446,20.88768,20.85514,20.02643
132.98678159032,11.6897583149745,24.08336,21.41594,20.86714,20.4265,20.51922
132.986823274977,11.6897384253483,23.24975,21.96608,21.32398,21.24363,20.86306
132.986831073004,11.9805698639323,22.33316,20.45694,19.46942,19.04932,18.69672
132.986834032804,11.9806055817853,23.47856,20.5479,19.5684,19.11906,18.73944
132.986881192823,11.8263319931736,22.66416,22.12385,21.10567,20.57913,20.3068
132.986898935058,11.8265646983186,22.58661,22.99898,21.49672,20.99662,20.87158
132.986956254613,11.8265440070168,22.87411,22.57553,21.60087,21.40844,20.75389
132.986986270744,11.9449476243718,25.37665,23.09634,21.59616,20.93435,20.50305
132.98700065068,11.9449118870742,26.12982,23.70447,21.96286,21.22949,20.65093
132.987192733258,11.9944499135116,25.31732,22.51822,20.77961,19.85169,19.40597
132.987194550451,11.9944708154316,25.48954,22.64467,20.63695,19.68973,19.25062
132.987205056652,11.974874683885,24.42389,25.56465,25.96216,23.44536,20.87519
132.987245596559,11.7821352445814,24.50936,20.91116,20.41488,19.39632,19.35669
132.987270704072,11.8359772365178,24.11811,21.56391,19.80143,19.00681,21.7062
132.987273036281,11.7821769028017,24.72716,20.74603,20.27298,19.47068,22.81942
132.987347244952,11.7373327984383,24.11248,23.87563,22.88826,22.58308,22.05188
132.987391550229,11.8360627371183,24.171,23.00193,22.46715,21.58965,21.53107
132.987391757003,11.8360463952866,23.8899,21.83226,22.6039,20.98496,21.37036
133.071915394945,11.783246982488,22.96364,22.57131,21.09914,19.99382,19.60853
133.071933853543,11.7832497719389,25.723,22.78006,20.82622,19.8109,19.35238
133.071951357537,11.7832501328571,26.47419,22.6715,20.93983,19.91495,19.22207
133.072020850365,11.6989171975218,24.3967,22.44521,21.92999,20.892,20.79064
133.07204945803,11.6989288062071,23.42147,22.84431,21.68629,21.18015,20.80721
133.072070048362,11.6989163643846,24.5283,22.89764,21.49408,20.77635,20.57753
133.072114278161,11.9333730910221,23.12108,22.08412,20.98417,20.36574,20.16632
133.07211753114,11.9333703037436,24.07518,22.08909,20.88792,20.37632,20.02681
133.072209982403,11.6948439821077,24.76106,25.78268,24.0395,22.08775,21.45811
133.072282051698,11.9230004931738,25.84293,23.32615,22.45146,21.47034,22.23207
133.072467152594,11.7716256483155,24.29589,23.8256,21.69715,21.24422,20.65553
133.072469318446,11.6413436672631,19.53435,17.13618,16.07099,15.66858,15.4271
133.072473440395,11.8124801598826,23.9151,23.98346,23.34623,21.35781,21.36655
132.885176997984,11.7978653850684,15.18814,14.78519,15.43079,14.36054,13.24674
132.885192396671,11.683042461318,24.60793,24.94793,24.36699,24.52955,21.15793
132.88519662159,11.7977605700822,14.97574,14.59009,14.51329,13.9007,13.35609
132.885256813509,11.654861647734,21.66936,19.15071,17.68706,16.79496,16.29042
132.885258427243,11.6548592092665,21.70695,19.13989,17.72209,16.78887,16.28237
132.885271114591,11.6548527521733,21.62181,19.1413,17.71286,16.80508,16.29556
132.885276070109,11.9780689837967,23.62437,22.95469,21.86155,20.89012,20.50925
132.885288953863,11.9781053094105,25.37115,24.04954,22.30928,21.25962,20.52039
132.885334099514,11.6236477923704,21.71317,18.86179,17.4474,16.90014,16.59479
132.885334109265,11.6236463702497,21.38694,18.84958,17.48643,16.88772,16.54181
132.885343211641,11.6236475204245,21.59304,18.83338,17.46675,16.89068,16.5533
132.885463421056,11.7491074170369,25.40858,23.25522,21.8774,21.0097,20.68056
132.885540833806,11.9834766308365,22.89165,19.15214,17.69323,16.65402,16.13611
132.885543706914,11.9834803611935,21.81928,19.13657,17.68931,16.67782,16.13183
132.885600220579,11.8066750135265,15.75562,14.58989,14.91024,14.16776,13.9618
132.885707343425,11.8066832070707,15.70524,14.42326,14.01097,13.89058,13.87005
132.88570795003,11.8066852685136,16.17199,14.78259,15.53203,14.30621,14.22608
132.885709496578,11.7014432194565,16.53781,14.92161,14.32263,14.13536,14.0518
132.885711260451,11.7014356268181,16.72825,15.1861,14.4949,14.33205,14.19804
132.885718457384,11.7014345526859,16.56916,14.91964,14.32291,14.13477,14.05051
132.885752169002,11.8148117406219,15.11562,13.80287,14.28707,14.34987,13.59951
132.88581096705,11.8143551739203,13.64454,13.24452,13.94375,13.25508,13.0852
132.885828128112,11.9194453042953,24.12885,22.78438,21.26602,20.49869,20.80716
132.885863900349,11.8141234411616,15.76717,14.27633,14.50921,13.72479,14.26869
132.88589469253,11.9193673314832,23.24685,23.30964,21.32318,21.01658,21.1072
132.88604764799,11.6610450466848,22.84815,22.50441,21.70317,21.2715,20.71677
132.886065652769,11.7139665687192,24.5715,22.46027,21.51354,20.86264,20.44188
132.886073816704,11.7138863939098,23.37117,22.93611,21.56636,21.24435,20.48352
132.886075846155,11.6610103944828,23.20919,22.52714,22.02694,21.23178,22.12893
132.886099492365,11.661016897654,23.17884,23.12352,21.51644,20.97118,21.4045
132.886105527207,11.713938379802,23.93092,22.59803,21.61736,21.18757,20.97239
132.886111094653,11.7376204410801,23.8285,22.21212,20.80235,20.17495,19.68468
132.88619105198,11.9891103357665,25.21052,24.43975,22.69025,21.34574,20.96136
132.886199220846,11.988983737858,26.8914,24.51428,21.88309,20.40088,20.79074
132.886477109079,11.7063329281618,25.3436,24.54389,21.3953,20.10857,19.38842
132.88649579754,11.7062833187474,22.73595,23.51619,21.85358,20.23215,19.46749
132.8865052958,11.7063528086086,24.22092,23.35708,21.60705,20.16641,19.46984
132.886552961801,11.9541469594936,24.44122,25.19842,25.15066,25.41093,20.85436
132.886650053972,11.9245338878433,23.84979,24.472,23.23929,21.55939,20.98121
132.886660905209,11.9244879578929,23.98382,22.88764,21.42622,21.05385,21.19199
132.886739217426,11.7158080563334,22.89773,25.37788,25.69581,23.78323,22.79958
132.886920746027,11.9596452815754,23.94431,21.94034,20.46916,19.79917,19.4874
132.886937244224,11.959651278993,23.23697,22.06411,20.611,19.87903,19.50672
132.967657022395,11.6763830776071,24.02326,22.0829,21.07007,20.79167,20.28553
132.967847773636,11.6764286935606,22.85571,21.02526,20.36085,19.77008,19.33385
132.96787770281,11.676492094267,25.52377,21.5223,20.28851,19.77216,19.39567
132.967907771503,11.8209977143299,23.09243,20.18126,18.64217,17.6273,17.05598
132.967911485953,11.821002051231,22.83035,20.19907,18.63998,17.65514,17.09805
132.967915555887,11.8210145319653,24.64049,20.12868,18.66805,17.70191,17.09879
132.967967861096,11.7028638176801,24.68431,25.74153,24.41878,23.67245,20.56326
132.967981860638,11.7626454794144,24.54,22.96,21.31742,20.72836,20.37095
132.968003420603,11.7627089460189,24.06709,24.11917,20.60563,19.89683,19.9018
132.968090096983,11.8051315884489,25.22532,25.13399,23.98496,22.34348,20.3254
132.968097667788,11.805100555643,24.9292,25.84159,22.81366,21.33899,20.46292
132.968110326201,11.7627395381825,23.50292,23.21527,20.87775,20.36758,19.93199
132.968127353881,11.6765164004488,24.2325,22.57742,21.89484,21.2078,20.65206
132.968240382515,11.80230838152,23.83045,23.83185,22.53393,22.01322,21.88134
132.968261403177,11.7642993022235,22.47918,19.52142,18.06054,17.34167,16.94392
132.968270716337,11.7642873311452,22.21617,19.55396,18.05829,17.31068,16.97873
132.968276930386,11.764305104207,23.19599,19.57303,18.09304,17.38276,16.94495
132.968418670397,11.7863398383831,22.79325,21.32995,19.24145,18.66632,18.23854
132.968430006664,11.7863312695352,23.94668,20.97291,19.11821,18.48324,18.23475
132.968438493468,11.7863411621987,22.41602,20.00163,17.78516,17.61705,17.09172
132.968441602601,11.6427154036311,24.29445,24.82375,25.26906,22.75525,22.80495
132.968555340771,11.8002147571711,25.71051,21.47788,19.69017,19.07888,18.73978
132.968570609844,11.8002162740726,23.38342,22.27742,20.02174,19.43738,18.95619
132.968573450146,11.8002066435947,25.28617,22.01645,20.05413,19.39474,18.953
132.96857695404,11.7870989711026,25.10703,23.32482,21.51032,20.98557,20.50384
132.968579245448,11.9602679284085,23.71159,23.44399,21.64452,20.61806,20.01885
132.968601510622,11.7871340555292,24.66631,23.58006,21.53705,20.89827,20.24511
132.968614182002,11.9602439485143,24.81132,23.11032,21.62346,20.54801,20.08338
132.968973397245,11.8219726778434,20.70511,18.04912,16.61086,15.84992,15.42988
132.968982842576,11.821980942578,20.5785,18.0306,16.61786,15.85183,15.43432
132.968987624962,11.8219897389383,20.5805,18.04058,16.6306,15.87656,15.4368
132.969193130661,11.778870367612,25.51854,25.09152,21.1583,20.95983,21.75759
132.969200751031,11.7789474120195,25.05469,24.77633,21.65663,21.01223,20.51701
132.969214776621,11.7789328694432,24.08143,22.59371,20.98064,20.44252,19.96741
132.969297213994,12.0094894912455,22.15088,23.02361,22.51708,21.11872,20.50272
132.969414441828,11.9803536098696,24.77468,24.66495,22.52637,21.53697,20.75115
132.969466960749,11.8388741854705,24.84447,23.75097,24.47616,22.68373,22.88608
133.047443352805,11.6755499473301,16.02607,14.87604,14.22012,14.14762,14.10635
133.04745780589,11.7527085923433,21.24043,20.37375,19.34025,19.02524,18.55107
133.047467839974,11.6755688462177,15.71212,14.46587,14.03575,13.92744,13.89378
133.047473661335,11.9597225707945,19.04454,18.07234,17.77335,17.6498,17.60796
133.047474117021,11.6755568497166,15.76373,14.45994,14.03954,13.91604,13.88951
133.04748141419,11.9597314686864,19.05911,18.02869,17.78817,17.66821,17.64885
133.047610161362,11.6668740482287,23.01478,24.57108,22.84468,22.15659,22.4395
133.04772073142,11.9105824885586,23.25652,22.85326,22.37725,23.06281,21.96686
133.047736082509,11.9105335389101,22.94697,22.67417,22.54622,22.53138,22.51483
133.047751953502,11.9578178929122,20.27709,17.77912,16.72912,16.34279,16.14537
133.047759212888,11.9578234692142,20.22765,17.76545,16.72461,16.34856,16.13031
133.047845497391,11.6939269058827,22.46577,22.44333,21.67536,21.14754,22.75701
133.047886220136,11.7359555660292,24.20649,21.07832,21.51266,20.71307,21.51937
133.047952791508,11.8560585374702,24.92635,23.18666,22.02745,21.84877,21.77868
133.047961388131,11.6938493214608,23.87456,22.35571,21.57514,21.30699,21.22894
133.047985317693,11.85600988653,25.59556,23.90943,22.05729,21.96987,21.25399
133.048007198753,11.81237205383,21.7364,19.34689,17.89597,17.17263,16.75645
133.048007671119,11.6614199751723,22.0637,21.35006,20.89596,20.69816,20.53229
133.048013207097,11.6614258922579,22.38783,21.22951,20.83013,20.72982,20.60072
133.048018313065,11.8123773932512,21.594,19.33829,17.89723,17.19259,16.74449
133.048018408919,11.8123650645726,21.86958,19.32188,17.89961,17.16432,16.7257
133.04802900658,11.6614022665567,22.19295,21.30899,20.90664,20.50285,20.68749
133.048052621034,11.7582006198441,24.63474,24.28749,21.50523,21.31594,22.82694
133.04805801223,11.6472150043192,23.19881,23.78186,22.1824,21.48256,21.75005
133.04806355821,11.6338333763416,22.01626,21.97363,20.58427,19.90297,19.34683
133.048089312513,11.6338440092867,24.40107,21.92209,20.36766,19.80573,19.37269
133.048110065734,11.7548430504697,23.56557,24.72332,23.49107,22.25149,21.70966
133.048141147212,11.6472727320502,23.14441,22.96416,21.96127,21.60786,21.32661
133.04814953502,11.9466447949114,25.49037,24.25488,22.57344,21.11937,20.56754
133.048202199069,11.946734126034,24.17947,24.02764,22.18837,21.03789,20.72663
133.048265327101,11.6542045135216,24.4095,25.33138,22.50758,22.59056,21.85691
